,abstract,link4download,links,num_citations,num_downloads_cu,publication_date,title,venue
84,"The transition between academic research and joining the industry workforce is often met with uncertainty, doubt, and changes in perspectives. Things that seem important while taking courses, reading through the literature, or getting captivated in a research topic can quickly change when starting to work in the industry. It takes many recent college graduates more time than expected to acclimate during their transition to the industry. This presentation will provide deeper insights into what to expect during the transition into industry, an overview of attacks the industry battles day-to-day, the importance of collaboration, details around why communication skills are a necessity, and methods for continuing to be a successful researcher as a security practitioner.",https://dl.acm.org/author_page.cfm?id=99659291814&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=3258522&preflayout=flat,0,n/a,March 2018,Session details: Cloud Security,CODASPY '18: Proceedings of the Eighth ACM Conference on Data and Application Security and Privacy
85,"Countless systems ranging from consumer electronics to military equipment are dependent on integrated circuits (ICs). A surprisingly large number of such systems are already security- critical, e.g., automotive electronics, medical devices, or SCADA systems. If the underlying ICs in such applications are maliciously manipulated through hardware Trojans, the security of the entire system can be compromised. In recent years, hardware Trojans have drawn the attention of the scientific community and government. Initially, the primary attacker model was a malicious foundry that could alter the design, i.e., introduce hardware Trojans which could interfere with the functionality of a chip. Many other attacker models exist too. For instance, a legitimate IC manufacturer, such as a consumer electronics company, might be in cohort with a national intelligence agency and could alter its products in a way that compromises their security. Even though hardware Trojans have been studied for a decade or so in the literature, little is known about how they might look, and what the ""use cases"" for them is. We describe two applications for low-level hardware manipulations. One introduces an ASIC Trojans by sub-transistor changes, and the other is a novel type of fault-injection attacks against FPGAs. As an example for an extremely stealthy manipulations, we show how a dangerous Trojans can be introduced by merely changing the dopant polarity of selected existing transistors of a design. The Trojan manipulates the digital post-processing of Intel's cryptographically secure random number generator used in the Ivy Bridge processors. The adversary is capable of exactly controlling the entropy of the RNG. For example, the attacker can reduce the RNG's entropy to 40 bits of randomness. Due to the AES-based one-way function after the entropy extracting, the Trojan is very difficult to detect. Crucially, this approach does not require to add new circuits to the IC. Since the modified circuit appears legitimate on all wiring layers (including all metal and polysilicon), our family of Trojans is resistant to many detection techniques, including fine-grain optical inspection and checking against ""golden chips"". As a second ""use case"", we show how an adversary can extract cryptographic keys from an unknown FPGA design. The attack, coined bitstream fault injection (BiFI), systematically manipulates the bitstream by changing random LUT contents, configures the target device, and collects the resulting faulty ciphertexts. The ciphertexts are used to recover the key by testing a set of hypotheses, e.g., that the ciphertext is the plaintext XORed with the key. The attack only needs a black-box assumption about the bitstream structure and format. It was verified by considering a set of 3 rd party AES designs on different standard FPGAs. In 15 out of 16 designs, we were able to extract the AES key.",https://dl.acm.org/author_page.cfm?id=81500650510&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=3248552&preflayout=flat,0,n/a,April 2017,Session details: Cloud Security,ASIA CCS '17: Proceedings of the 2017 ACM on Asia Conference on Computer and Communications Security
86,"We show attacks on several cryptographic schemes that have recently been proposed for achieving various security goals in sensor networks. Roughly speaking, these schemes all use ""perturbation polynomials"" to add ""noise"" to polynomialbased systems that offer information-theoretic security, in an attempt to increase the resilience threshold while maintaining efficiency. We show that the heuristic security arguments given for these modified schemes do not hold, and that they can be completely broken once we allow even a slight extension of the parameters beyond those achieved by the underlying information-theoretic schemes.",https://dl.acm.org/author_page.cfm?id=81548004690&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=3252494&preflayout=flat,0,n/a,November 2009,Session details: Cloud security,CCS '09: Proceedings of the 16th ACM conference on Computer and communications security
87,"The public Infrastructure-as-a-Service (IaaS) cloud industry has reached a critical mass in the past few years, with many cloud service providers fielding competing services. Despite the competition, we find some of the security mechanisms offered by the services to be similar, indicating that the cloud industry has established a number of “best-practices,” while other security mechanisms vary widely, indicating that there is also still room for innovation and experimentation. We investigate these differences and possible underlying reasons for it. We also contrast the security mechanisms offered by public IaaS cloud offerings and with security mechanisms proposed by academia over the same period. Finally, we speculate on how industry and academia might work together to solve the pressing security problems in public IaaS clouds going forward.",https://dl.acm.org/ft_gateway.cfm?id=2767181&ftid=1598171&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2767181&preflayout=flat,9,"1,570",June 2015,The State of Public Infrastructure-as-a-Service Cloud Security,"ACM Computing Surveys (CSUR): Volume 47 Issue 4, July 2015"
88,The possibility of a new $200-billion-plus industry has cloud security experts bracing for the ramifications.,https://dl.acm.org/https://cacm.acm.org/magazines/2013/6/164602/fulltext,https://dl.acm.org/citation.cfm?id=2461264&preflayout=flat,1,"7,959",June 2013,Augmented-reality glasses bring cloud security into sharp focus,"Communications of the ACM: Volume 56 Issue 6, June 2013"
89,"It is generally conceded that by embracing the cloud computing paradigm enterprises are able to boost their agility and productivity whilst realising significant cost savings. However, many enterprises are reluctant to adopt cloud services for supporting their critical operations due to security and privacy concerns. One way to alleviate these concerns is to devise a set of policies that infuse adequate security controls in cloud services. However, the heterogeneous nature of these services, together with the dynamicity inherent in cloud environments, hinders the formulation of an effective and interoperable set of policies that is suitable for the underlying domain of application. To this end, this work proposes an approach to the construction of ontological templates for the semantic representation of policies. These templates are capable of capturing the knowledge that must be infused into a policy in order for it to adequately take into account the needs of the underlying domain of application in which it is to be enforced.",https://dl.acm.org/ft_gateway.cfm?id=3003796&ftid=1843539&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3003796&preflayout=flat,2,35,November 2016,Ontological Templates for Modelling Security Policies in Cloud Environments,PCI '16: Proceedings of the 20th Pan-Hellenic Conference on Informatics
90,"As more and more organizations move to cloud, it is inevitable that cross-organizational collaboration will need to be supported in the cloud. In this paper, we explore models for collaboration among clouds whose resources are distributed across multiple cloud service providers. In particular, we focus on collaboration and sharing of resources in an infrastructure as a service cloud, where compute resources complemented with storage and networking are offered as a service to customers by cloud service providers. We develop a multi-cloud trust model at different scopes of administration. At cloud level, infrastructure resources can be shared between clouds. At lower administrative scopes, cloud service providers are able to share their resources and service instances among customers within multiple clouds. Finally, we formally specify the administrative aspects of multi-cloud collaboration models we develop. We have implemented a proof of concept prototype based on the administrative model of OpenStack, the ",https://dl.acm.org/ft_gateway.cfm?id=2732523&ftid=1563489&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2732523&preflayout=flat,4,299,April 2015,Authorization Federation in IaaS Multi Cloud,SCC '15: Proceedings of the 3rd International Workshop on Security in Cloud Computing
91,"Hadoop is a map-reduce implementation that rapidly processes data in parallel. Cloud provides reliability, flexibility, scalability, elasticity and cost saving to customers. Moving Hadoop into Cloud can be beneficial to Hadoop users. However, Hadoop has two vulnerabilities that can dramatically impact its security in a Cloud. The vulnerabilities are its overloaded authentication key, and the lack of fine-grained access control at the data access level. We propose and develop a security enhancement for Cloud-based Hadoop.",https://dl.acm.org/ft_gateway.cfm?id=2600202&ftid=1493599&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2600202&preflayout=flat,0,255,April 2014,Securing Hadoop in cloud,HotSoS '14: Proceedings of the 2014 Symposium and Bootcamp on the Science of Security
92,"Data centric applications like remote healthcare application designed on a WSN-Cloud computing integrated architecture requires attention to its secure data management mechanism. A huge amount of data is generated in a health care application, which needs to be managed efficiently so that fast and reliable data communication and access can take place among the end users. In this research work we have proposed a flexible security model especially for data centric applications in cloud computing based scenario. This security model ensures data confidentiality, data integrity and fine grained access control to the application data. The objective of this work is to propose a secure framework to assist users at remote locations by considering the interoperability among different security solutions.",https://dl.acm.org/ft_gateway.cfm?id=2849559&ftid=1672608&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2849559&preflayout=flat,1,210,January 2016,A cloud security framework for a data centric WSN application,ICDCN '16: Proceedings of the 17th International Conference on Distributed Computing and Networking
93,The great diffusion of cloud computing applications and services in the last years has brought new threats to security of information. ,https://dl.acm.org/ft_gateway.cfm?id=3025169&ftid=1947080&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3025169&preflayout=flat,0,80,March 2017,Cloud security certifications: a comparison to improve cloud service provider security,"ICC '17: Proceedings of the Second International Conference on Internet of things, Data and Cloud Computing"
94,"The security of clients' applications on the cloud platforms has been of great interest. Security concerns associated with cloud computing are improving in both the domains; security issues faced by cloud providers and security issues faced by clients. However, security concerns still remain in domains like cloud auditing and migrating application components to cloud to make the process more secure and cost-efficient. To an extent, this can be attributed to a lack of detailed information being publicly present about the cloud platforms and their security policies. A resolution in this regard can be found in Cloud Security Alliance's Security, Trust, and Assurance Registry (STAR) which documents the security controls provided by popular cloud computing offerings. In this paper, we perform some descriptive analysis on STAR data in an attempt to comprehend the information publicly presented by different cloud providers. It is to help clients in more effectively searching and analyzing the required security information they need for the decision making process for hosting their applications on cloud. Based on the analysis, we outline some augmentations that can be made to STAR as well as certain specific design improvements for a cloud migration risk assessment framework.",https://dl.acm.org/ft_gateway.cfm?id=3154343&ftid=1939867&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3154343&preflayout=flat,0,109,January 2018,"Data Analysis of Cloud Security Alliance's Security, Trust & Assurance Registry",ICDCN '18: Proceedings of the 19th International Conference on Distributed Computing and Networking
95,"In this paper, we report the first large-scale, systematic study on the security qualities of emerging push-messaging services, focusing on their app-side service integrations. We identified a set of security properties different push-messaging services (e.g., Google Cloud Messaging) need to have, and automatically verified them in different integrations using a new technique, called Seminal. Seminal is designed to extract semantic information from a service's sample code, and leverage the information to evaluate the security qualities of the service's SDKs and its integrations within different apps. Using this tool, we studied 30 leading services around the world, and scanned 35,173 apps. Our findings are astonishing: over 20% apps in Google Play and 50% apps in mainstream Chinese app markets are riddled with security-critical loopholes, putting a huge amount of sensitive user data at risk. Also, our research brought to light new types of security flaws never known before, which can be exploited to cause serious confusions among popular apps and services (e.g., Facebook, Skype, Yelp, Baidu Push). Taking advantage of such confusions, the adversary can post his content to the victim's apps in the name of trusted parties and intercept her private messages. The study highlights the serious challenges in securing push-messaging services and an urgent need for improving their security qualities.",https://dl.acm.org/ft_gateway.cfm?id=2813652&ftid=1631018&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2813652&preflayout=flat,3,638,October 2015,Perplexed Messengers from the Cloud: Automated Security Analysis of Push-Messaging Integrations,CCS '15: Proceedings of the 22nd ACM SIGSAC Conference on Computer and Communications Security
96,"Searchable Symmetric Encryption (SSE) when deployed in the cloud allows one to query encrypted data without the risk of data leakage. Despite the widespread interest, existing surveys do not examine in detail how SSE’s underlying structures are designed and how these result in the many properties of a SSE scheme. This is the gap we seek to address, as well as presenting recent state-of-the-art advances on SSE. Specifically, we present a general framework and believe the discussions may lead to insights for potential new designs. We draw a few observations. First, most schemes use index table, where optimal index size and sublinear search can be achieved using an inverted index. Straightforward updating can only be achieved using direct index, but search time would be linear. A recent trend is the combinations of index table, and tree, deployed for efficient updating and storage. Secondly, mechanisms from related fields such as Oblivious RAM (ORAM) have been integrated to reduce leakages. However, using these mechanisms to minimise leakages in schemes with richer functionalities (e.g., ranked, range) is relatively unexplored. Thirdly, a new approach (e.g., multiple servers) is required to mitigate new and emerging attacks on leakage. Lastly, we observe that a proposed index may not be practically efficient when implemented, where I/O access must be taken into consideration.",https://dl.acm.org/ft_gateway.cfm?id=3064005&ftid=1876779&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3064005&preflayout=flat,4,"1,114",May 2017,Searchable Symmetric Encryption: Designs and Challenges,"ACM Computing Surveys (CSUR): Volume 50 Issue 3, October 2017"
97,"Cloud computing is a change agent to how information technologies are consumed by businesses and consumers. The agility, scale, and resiliency brought by the cloud fundamentally changed the IT economy for many organizations. However, security assurance for cloud continues to be a barrier for adoption. This talk surveys the current cloud security technology landscape and more specifically the subject of ""zero-knowledge protection"" (ZKP). Borrowed from zero-knowledge proof, ZKP is a concept that allows cloud users to leverage cloud application functions without revealing critical data to the cloud infrastructure. ZKP has far-reaching impact on privacy, government surveillance, and data residency. There is also much misconception on what ZKP is and is not capable of doing. This talk looks at the specifics of ZKP technologies, the use cases for which ZKP provides the most value, and the ensuing societal impact. We will examine how ZKP can work across various layers of the cloud, from IaaS to SaaS, and briefly touch on how ZKP can function with some of the newer cloud technologies like Linux Containers and Docker.",https://dl.acm.org/ft_gateway.cfm?id=2808427&ftid=1631163&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2808427&preflayout=flat,0,277,October 2015,Cloud Security: The Industry Landscape and the Lure of Zero-Knowledge Protection,CCSW '15: Proceedings of the 2015 ACM Workshop on Cloud Computing Security Workshop
98,"Since new Computing Technology requires users to entrust their valuable data to the cloud providers, so there has been an increasing demand on security and privacy of the outsourced data. The Key based Hierarchy feature will not only strengthen the privacy of the private cloud but is comparatively more efficient against the enhanced facets in private cloud. The proposed scheme is scalable, reliable and flexible which provide secure access to the outsourced data to the cloud. The scope of proposed work is to develop a better security implication for private cloud with changing facets. Also to enhance the cloud security techniques through randomized motion evolved as a paradigm to concatenate with the hierarchical key based security. The 4 specific objectives for this research work includes Comparative Analysis of Security techniques for Secure cloud data and identifying major barriers for cloud security, propose a security technique for security in private Cloud Environment with changing facets, analysing and proposing a model for security with comparison with grids and their success rate..",https://dl.acm.org/ft_gateway.cfm?id=2677921&ftid=1537945&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2677921&preflayout=flat,0,52,October 2014,Strengthening Private Cloud Security through effective random key Facet,ICTCS '14: Proceedings of the 2014 International Conference on Information and Communication Technology for Competitive Strategies
99,"The alarming rate of big data usage in the cloud makes data exposed easily. Cloud which consists of many servers linked to each other is used for data storage. Having owned by third parties, the security of the cloud needs to be looked at. Risks of storing data in cloud need to be checked further on the severity level. There should be a way to access the risks. Thus, the objective of this paper is to use SLR so that we can have extensive background of literatures on risk assessment for big data in cloud computing environment from the perspective of security, privacy and trust.",https://dl.acm.org/ft_gateway.cfm?id=3299841&ftid=2044289&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3299841&preflayout=flat,0,56,December 2018,"Risk Assessment for Big Data in Cloud: Security, Privacy and Trust",AICCC '18: Proceedings of the 2018 Artificial Intelligence and Cloud Computing Conference
100,"Cloud infrastructure commonly relies on virtualization. Customers provide their own VMs, and the cloud provider runs them often without knowledge of the guest OSes or their configurations. However, cloud customers also want effective and efficient security for their VMs. Cloud providers offering security-as-a-service based on VM introspection promise the best of both worlds: efficient centralization and effective protection. Since customers can move images from one cloud to another, an effective solution requires learning what guest OS runs in each VM and securing the guest OS without relying on the guest OS functionality or an initially secure guest VM state.",https://dl.acm.org/ft_gateway.cfm?id=1655022&ftid=710223&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=1655022&preflayout=flat,41,"5,677",November 2009,Cloud security is not (just) virtualization security: a short paper,CCSW '09: Proceedings of the 2009 ACM workshop on Cloud computing security
101,"Private Information Retrieval (PIR) allows to privately request a block of data from a database such that no information about the queried block is revealed to the database owner. With the rapid rise of cloud computing, data is often shared across multiple servers, making multi-server PIR a promising privacy-enhancing technology.",https://dl.acm.org/ft_gateway.cfm?id=2664181&ftid=1511613&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2664181&preflayout=flat,2,174,November 2014,RAID-PIR: Practical Multi-Server PIR,CCSW '14: Proceedings of the 6th edition of the ACM Workshop on Cloud Computing Security
102,"Cloud storage has been gaining in popularity as an on-line service for archiving, backup, and even primary storage of files. However, due to the data outsourcing, cloud storage also introduces new security challenges, which require a data audit and data repair service to ensure data availability and data integrity in the cloud. In this paper, we present the design and implementation of a network-coding-based Proof Of Retrievability scheme called ELAR, which achieves a lightweight data auditing and data repairing. In particular, we support ",https://dl.acm.org/ft_gateway.cfm?id=2991082&ftid=1818835&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2991082&preflayout=flat,0,178,December 2016,ELAR: extremely lightweight auditing and repairing for cloud security,ACSAC '16: Proceedings of the 32nd Annual Conference on Computer Security Applications
103,"In this paper, we investigate the importance of a defense system's learning rates to fight against the self-propagating class of malware such as worms and bots. To this end, we introduce a new propagation model based on the interactions between an adversary (and its agents) who wishes to construct a zombie army of a specific size, and a defender taking advantage of standard security tools and technologies such as honeypots (HPs) and intrusion detection and prevention systems (IDPSes) in the network environment. As time goes on, the defender can incrementally learn from the collected/observed attack samples (e.g., malware payloads), and therefore being able to generate attack signatures. The generated signatures then are used for filtering next attack traffic and thus containing the attacker's progress in its malware propagation mission. Using simulation and numerical analysis, we evaluate the efficacy of signature generation algorithms and in general any learning-based scheme in bringing an adversary's maneuvering in the environment to a halt as an adversarial containment strategy.",https://dl.acm.org/ft_gateway.cfm?id=3358920&ftid=2096274&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3358920&preflayout=flat,0,2,November 2019,MalPro: A Learning-based Malware Propagation and Containment Modeling,CCSW'19: Proceedings of the 2019 ACM SIGSAC Conference on Cloud Computing Security Workshop
104,"Cloud computing is getting increasingly popular, but has yet to be widely adopted arguably because there are many security and privacy problems that have not been adequately addressed. A specific problem encountered in the context of cloud storage, where clients outsource their data (files) to untrusted cloud storage servers, is to convince the clients that their data are kept intact at the storage servers. An important approach to achieve this goal is called Proof of Retrievability (",https://dl.acm.org/ft_gateway.cfm?id=1943546&ftid=922154&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=1943546&preflayout=flat,28,644,February 2011,Fair and dynamic proofs of retrievability,CODASPY '11: Proceedings of the first ACM conference on Data and application security and privacy
105,"Today's businesses accumulate an astonishing amount of digital data, which can be leveraged to unlock new sources of economic value and provide fresh insights into business trends. The real challenge in this process is the design of computing, storage infrastructure and algorithms needed to handle this ""Big Data"". Hence, organizations are looking at different ways in which they can make use of Big Data in their business. There's no doubt that the creation of a Hadoop-powered Data Lake can provide a robust foundation for a new generation of analytics and intuitive results. At the same time, it is also very necessary to consider security before launching or expanding a Hadoop initiative. As we move towards a stage where Hadoop is considered for real-time production scenarios rather than just experimentation levels, a major chunk of production data is normally sensitive, or subject to many industry regulations and governance controls. This paper analyzes the current security challenges in big data implementations based on state-of-the-art big data security taxonomies.",https://dl.acm.org/ft_gateway.cfm?id=3172886&ftid=1945100&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3172886&preflayout=flat,0,194,February 2018,State-of-the-art Big Data Security Taxonomies,ISEC '18: Proceedings of the 11th Innovations in Software Engineering Conference
106,"Security challenges are the most important obstacles for the advancement of IT-based on-demand services and cloud computing as an emerging technology. In this paper, a structural policy management engine has been introduced to enhance the reliability of managing different policies in clouds and to provide standard as well as dedicated security levels (rings) based on the capabilities of the cloud provider and the requirements of cloud customers. Cloud security ontology (CSON) is an object-oriented framework defined to manage and enable appropriate communication between the potential security terms of cloud service providers. CSON uses two super classes to establish appropriate mapping between the requirements of cloud customers and the capabilities of the service provider.",https://dl.acm.org/ft_gateway.cfm?id=3312633&ftid=2047318&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3312633&preflayout=flat,0,26,May 2019,Cloud Security Distributary Set (CSDS): A Policy-Based Framework to Define Multi-Level Security Structure in Clouds,COINS '19: Proceedings of the International Conference on Omni-Layer Intelligent Systems
107,"Virtual switches are a crucial component of SDN-based cloud systems, enabling the interconnection of virtual machines in a flexible and ""software-defined"" manner. This paper raises the alarm on the security implications of virtual switches. In particular, we show that virtual switches not only increase the attack surface of the cloud, but virtual switch vulnerabilities can also lead to attacks of much higher impact compared to traditional switches.",https://dl.acm.org/ft_gateway.cfm?id=3185468&ftid=1953900&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3185468&preflayout=flat, 2,"1,076",March 2018,Taking Control of SDN-based Cloud Systems via the Data Plane,SOSR '18: Proceedings of the Symposium on SDN Research
108,"This paper presents results of the ongoing development of the Intercloud Security Framework (ICSF), that is a part of the Intercloud Architecture Framework (ICAF), and provides an architectural basis for building security infrastructure services for multi-cloud applications. The paper refers to general use case of the data intensive applications that indicate need for multi-cloud applications platforms that will require corresponding multi-cloud security services. The paper presents analysis of the general multi-cloud use case that helps eliciting the general requirement to ICSF and identifying the security infrastructure functional components that would allow using distributed cloud based resources and data sets. The paper defines the main ICSF services and functional components, and explains importance of consistent implementation of the Security Services Lifecycle Management in cloud based applications. The paper provides overview of the cloud compliance standards and their role in cloud security. The paper refers to the security infrastructure development in the CYCLONE project that implements federated identify management, secure logging service, and multi-domain Attribute Based Access Control, security services lifecycle management. The paper discusses implementation of the Trust Bootstrapping Protocol as an important mechanism to ensure consistent security in the virtualised inter-cloud environment.",https://dl.acm.org/ft_gateway.cfm?id=3101258&ftid=1876683&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3101258&preflayout=flat,2,69,May 2017,Defining Intercloud Security Framework and Architecture Components for Multi-Cloud Data Intensive Applications,"CCGrid '17: Proceedings of the 17th IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing"
109,Virtual switches are a crucial component of cloud operating systems that interconnect virtual machines in a flexible manner. They implement complex network protocol parsing in the ,https://dl.acm.org/ft_gateway.cfm?id=3140651&ftid=1917307&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3140651&preflayout=flat,2,99,November 2017,The vAMP Attack: Taking Control of Cloud Systems via the Unified Packet Parser,CCSW '17: Proceedings of the 2017 on Cloud Computing Security Workshop
110,"While multi-tenant cloud computing provides great benefits in terms of resource sharing, it introduces a new security landscape and requires strong network isolation guarantees between the tenants. Such network isolation is typically implemented using network virtualization: Virtual switches residing in the virtualization layer enforce isolation, e.g., via tunnel protocols and per-tenant flow rules. The design of such switches is a very active topic: Since 2009 alone, at least 22 different designs have been introduced. Our systematic analysis of 22 virtual switches uncovers 4 security weaknesses: Co-location, single point of failure, privileged packet processing and manual packet parsing. An attacker can easily undermine network isolation by exploiting those weaknesses. Hence, we introduce 3 secure design principles to build a resilient virtual switch, thereby offering strong virtual network isolation.",https://dl.acm.org/ft_gateway.cfm?id=3229618&ftid=1992483&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3229618&preflayout=flat,1,198,August 2018,Virtual Network Isolation: Are We There Yet?,SecSoN '18: Proceedings of the 2018 Workshop on Security in Softwarized Networks: Prospects and Challenges
111,"Cloud computing has taken center stage in the present business scenario due to its pay-as-you-use nature, where users need not bother about buying resources like hardware, software, infrastructure, etc. permanently. As much as the technological benefits, cloud computing also has risks involved. By looking at its financial benefits, customers who cannot afford initial investments, choose cloud by compromising on the security concerns. At the same time due to its risks, customers -- relatively majority in number, avoid migration towards cloud. This paper analyzes the current security challenges in cloud computing environment based on state-of-the-art cloud computing security taxonomies under technological and process-related aspects.",https://dl.acm.org/ft_gateway.cfm?id=2345474&ftid=1271547&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2345474&preflayout=flat,12,"3,779",August 2012,State-of-the-art cloud computing security taxonomies: a classification of security challenges in the present cloud computing environment,"ICACCI '12: Proceedings of the International Conference on Advances in Computing, Communications and Informatics"
112,"The cloud computing paradigm has become a mainstream solution for the deployment of business processes and applications. In the public cloud vision, infrastructure, platform, and software services are provisioned to tenants (i.e., customers and service providers) on a pay-as-you-go basis. Cloud tenants can use cloud resources at lower prices, and higher performance and flexibility, than traditional on-premises resources, without having to care about infrastructure management. Still, cloud tenants remain concerned with the cloud’s level of service and the nonfunctional properties their applications can count on. In the last few years, the research community has been focusing on the nonfunctional aspects of the cloud paradigm, among which cloud security stands out. Several approaches to security have been described and summarized in general surveys on cloud security techniques. The survey in this article focuses on the interface between cloud security and cloud security assurance. First, we provide an overview of the state of the art on cloud security. Then, we introduce the notion of cloud security assurance and analyze its growing impact on cloud security approaches. Finally, we present some recommendations for the development of next-generation cloud security and assurance solutions.",https://dl.acm.org/ft_gateway.cfm?id=2767005&ftid=1608344&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2767005&preflayout=flat,16,"2,921",July 2015,From Security to Assurance in the Cloud: A Survey,"ACM Computing Surveys (CSUR): Volume 48 Issue 1, September 2015"
113,"CASCON's theme follows the latest trends in Computer Science and Software Engineering, and this year is Think: Cognitive Computing, Big Data, Cloud, Security and Privacy. We see these technological challenges being experienced in all the fields of modern society, with a tremendous impact on our lives.",https://dl.acm.org/author_page.cfm?id=81430595203&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=3291291&preflayout=flat,9,"2,632",October 2018,CASCON '18: Proceedings of the 28th Annual International Conference on Computer Science and Software Engineering,
114,"Lack of trust and transparency are among the main reasons hindering adoption of cloud computing. Users in fact can inspect neither their applications nor the treatment of their data, and have little or no guarantees about their security. In this context, there is a pressing need for assurance techniques supporting some key properties of cloud services and applications. Cloud security certification is a major assurance technique that has been proposed to increase cloud security, trust, and transparency. However, certification is a tedious, costly, and time-consuming process for the provider that wants to certify one of its services/applications. In this paper, we propose a test-based security certification framework for the cloud implementing a certification process and a cloud engineering methodology based on it, which supports providers in the design and development of ready-to-be-certified services/applications.",https://dl.acm.org/ft_gateway.cfm?id=2851628&ftid=1732615&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2851628&preflayout=flat,3,250,April 2016,A certification framework for cloud-based services,SAC '16: Proceedings of the 31st Annual ACM Symposium on Applied Computing
